"survey_id","area","location","site_code","site_name","latitude","longitude","depth","survey_date","survey_year","pre_post","RLS_category","label","flag_bleached","percent_cover","RLS_category_2","total_live","total_bleached","ET_grouping","Genus_GF"
"4000680","Queensland","GBR - Central","GBR213","Hastings Reef",-16.52825,145.99349,6,2010-07-05,2010,"Pre","Branching Acropora","Acropora Bushy arborescent",FALSE,1,"Branching Acropora",20.3,0,"Acropora Bushy arborescent","Acropora Branching"
"4000680","Queensland","GBR - Central","GBR213","Hastings Reef",-16.52825,145.99349,6,2010-07-05,2010,"Pre","Encrusting corals","Encrusting corals",FALSE,2,"Encrusting corals",20.3,0,"Coral Encrusting","Coral Encrusting"
"4000680","Queensland","GBR - Central","GBR213","Hastings Reef",-16.52825,145.99349,6,2010-07-05,2010,"Pre","Massive corals","Favia Hemispherical",FALSE,1,"Massive corals",20.3,0,"Favia Submassive","Favia Hemispherical"
"4000680","Queensland","GBR - Central","GBR213","Hastings Reef",-16.52825,145.99349,6,2010-07-05,2010,"Pre","Massive corals","Massive corals",FALSE,1,"Massive corals",20.3,0,"Coral massive","Coral massive"
"4000680","Queensland","GBR - Central","GBR213","Hastings Reef",-16.52825,145.99349,6,2010-07-05,2010,"Pre","Encrusting corals","Montipora Encrusting",FALSE,10.2,"Encrusting corals",20.3,0,"Montipora Encrusting","Montipora Encrusting"
"4000680","Queensland","GBR - Central","GBR213","Hastings Reef",-16.52825,145.99349,6,2010-07-05,2010,"Pre","Foliose/Plate corals","Pachyseris speciosa",FALSE,3.1,"Foliose/Plate corals",20.3,0,"Pachyseris speciosa","Pachyseris Foliose"
"4000680","Queensland","GBR - Central","GBR213","Hastings Reef",-16.52825,145.99349,6,2010-07-05,2010,"Pre","Massive corals","Porites Massive",FALSE,2,"Massive corals",20.3,0,"Porites Massive","Porites Massive"
"4000715","Queensland","GBR - Central","GBR217","Agincourt Reef - The Gap",-15.9758,145.8291,5.7,2010-07-04,2010,"Pre","Branching Acropora","Acropora muricata",FALSE,34,"Branching Acropora",36,0,"Acropora muricata","Acropora Staghorn"
"4000715","Queensland","GBR - Central","GBR217","Agincourt Reef - The Gap",-15.9758,145.8291,5.7,2010-07-04,2010,"Pre","Branching Acropora","Acropora Staghorn",FALSE,2,"Branching Acropora",36,0,"Acropora Staghorn","Acropora Staghorn"
"4000717","Queensland","GBR - Central","GBR218","Agincourt Reef - The Point",-15.96846,145.81968,4.6,2010-07-04,2010,"Pre","Branching Acropora","Acropora Bushy arborescent",FALSE,4,"Branching Acropora",42.3,0,"Acropora Bushy arborescent","Acropora Branching"
"4000717","Queensland","GBR - Central","GBR218","Agincourt Reef - The Point",-15.96846,145.81968,4.6,2010-07-04,2010,"Pre","Bottlebrush Acropora corals","Acropora carduus",FALSE,4,"Bottlebrush Acropora corals",42.3,0,"Acropora carduus","Acropora Bottlebrush"
"4000717","Queensland","GBR - Central","GBR218","Agincourt Reef - The Point",-15.96846,145.81968,4.6,2010-07-04,2010,"Pre","Branching Acropora","Acropora muricata",FALSE,5.1,"Branching Acropora",42.3,0,"Acropora muricata","Acropora Staghorn"
"4000717","Queensland","GBR - Central","GBR218","Agincourt Reef - The Point",-15.96846,145.81968,4.6,2010-07-04,2010,"Pre","Corymbose Acropora corals","Corymbose Acropora corals",FALSE,1,"Corymbose Acropora corals",42.3,0,"Acropora Corymbose","Acropora Corymbose"
"4000717","Queensland","GBR - Central","GBR218","Agincourt Reef - The Point",-15.96846,145.81968,4.6,2010-07-04,2010,"Pre","Encrusting corals","Echinopora Encrusting",FALSE,1,"Encrusting corals",42.3,0,"Echinopora Encrusting","Echinopora Encrusting"
"4000717","Queensland","GBR - Central","GBR218","Agincourt Reef - The Point",-15.96846,145.81968,4.6,2010-07-04,2010,"Pre","Hydrocoral","Millepora dichotoma",FALSE,1,"Hydrocoral",42.3,0,"Millepora dichotoma","Millepora Branching"
"4000717","Queensland","GBR - Central","GBR218","Agincourt Reef - The Point",-15.96846,145.81968,4.6,2010-07-04,2010,"Pre","Hydrocoral","Millepora intricata",FALSE,1,"Hydrocoral",42.3,0,"Millepora Branching","Millepora Branching"
"4000717","Queensland","GBR - Central","GBR218","Agincourt Reef - The Point",-15.96846,145.81968,4.6,2010-07-04,2010,"Pre","Encrusting corals","Montipora Encrusting",FALSE,4,"Encrusting corals",42.3,0,"Montipora Encrusting","Montipora Encrusting"
"4000717","Queensland","GBR - Central","GBR218","Agincourt Reef - The Point",-15.96846,145.81968,4.6,2010-07-04,2010,"Pre","Encrusting corals","Pavona varians",FALSE,1,"Encrusting corals",42.3,0,"Pavona varians","Pavona Submassive"
"4000717","Queensland","GBR - Central","GBR218","Agincourt Reef - The Point",-15.96846,145.81968,4.6,2010-07-04,2010,"Pre","Stony corals","Phymastrea",FALSE,1,"Stony corals",42.3,0,"Phymastrea","Phymastrea Submassive"
"4000717","Queensland","GBR - Central","GBR218","Agincourt Reef - The Point",-15.96846,145.81968,4.6,2010-07-04,2010,"Pre","Branching corals","Pocillopora damicornis",FALSE,3,"Branching corals",42.3,0,"Pocillopora damicornis","Pocillopora Branching"
"4000717","Queensland","GBR - Central","GBR218","Agincourt Reef - The Point",-15.96846,145.81968,4.6,2010-07-04,2010,"Pre","Massive corals","Porites Massive",FALSE,15.2,"Massive corals",42.3,0,"Porites Massive","Porites Massive"
"4000717","Queensland","GBR - Central","GBR218","Agincourt Reef - The Point",-15.96846,145.81968,4.6,2010-07-04,2010,"Pre","Branching corals","Stylophora pistillata",FALSE,1,"Branching corals",42.3,0,"Stylophora pistillata","Stylophora"
"4000720","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,3,2010-06-28,2010,"Pre","Massive corals","Coeloseris mayeri",FALSE,1,"Massive corals",8,0,"Coeloseris mayeri","Coeloseris"
"4000720","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,3,2010-06-28,2010,"Pre","Massive corals","Goniastrea retiformis",FALSE,1,"Massive corals",8,0,"Goniastrea retiformis","Goniastrea Hemispherical"
"4000720","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,3,2010-06-28,2010,"Pre","Sub-massive corals","Lobophyllia hemprichii",FALSE,1,"Sub-massive corals",8,0,"Lobophyllia hemprichii","Lobophyllia Hemispherical"
"4000720","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,3,2010-06-28,2010,"Pre","Foliose/Plate corals","Montipora hispida",FALSE,4,"Foliose/Plate corals",8,0,"Montipora hispida","Montipora Submassive"
"4000720","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,3,2010-06-28,2010,"Pre","Foliose/Plate corals","Pavona decussata",FALSE,1,"Foliose/Plate corals",8,0,"Pavona Submassive","Pavona Submassive"
"4000721","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,4,2010-06-28,2010,"Pre","Branching Acropora","Acropora Bushy arborescent",FALSE,1,"Branching Acropora",15,0,"Acropora Bushy arborescent","Acropora Branching"
"4000721","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,4,2010-06-28,2010,"Pre","Branching Acropora","Acropora microphthalma",FALSE,1,"Branching Acropora",15,0,"Acropora microphthalma","Acropora Staghorn"
"4000721","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,4,2010-06-28,2010,"Pre","Digitate corals","Acropora samoensis",FALSE,1,"Digitate corals",15,0,"Acropora samoensis","Acropora Corymbose"
"4000721","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,4,2010-06-28,2010,"Pre","Corymbose Acropora corals","Acropora sarmentosa",FALSE,1,"Corymbose Acropora corals",15,0,"Acropora sarmentosa","Acropora Corymbose"
"4000721","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,4,2010-06-28,2010,"Pre","Branching Acropora","Acropora Staghorn",FALSE,2,"Branching Acropora",15,0,"Acropora Staghorn","Acropora Staghorn"
"4000721","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,4,2010-06-28,2010,"Pre","Corymbose Acropora corals","Corymbose Acropora corals",FALSE,1,"Corymbose Acropora corals",15,0,"Acropora Corymbose","Acropora Corymbose"
"4000721","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,4,2010-06-28,2010,"Pre","Branching corals","Echinopora horrida",FALSE,1,"Branching corals",15,0,"Echinopora horrida","Echinopora branching"
"4000721","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,4,2010-06-28,2010,"Pre","Encrusting corals","Encrusting corals",FALSE,1,"Encrusting corals",15,0,"Coral Encrusting","Coral Encrusting"
"4000721","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,4,2010-06-28,2010,"Pre","Massive corals","Favia lizardensis",FALSE,1,"Massive corals",15,0,"Favia Hemispherical","Favia Hemispherical"
"4000721","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,4,2010-06-28,2010,"Pre","Sub-massive corals","Leptastrea Submassive",FALSE,1,"Sub-massive corals",15,0,"Leptastrea Submassive","Leptastrea Submassive"
"4000721","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,4,2010-06-28,2010,"Pre","Foliose/Plate corals","Pachyseris speciosa",FALSE,1,"Foliose/Plate corals",15,0,"Pachyseris speciosa","Pachyseris Foliose"
"4000721","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,4,2010-06-28,2010,"Pre","Branching corals","Pocillopora verrucosa",FALSE,1,"Branching corals",15,0,"Pocillopora verrucosa","Pocillopora Branching"
"4000721","Queensland","GBR - North","GBR228","Watsons Bay north",-14.65706,145.45076,4,2010-06-28,2010,"Pre","Massive corals","Porites Hemispherical",FALSE,2,"Massive corals",15,0,"Porites Massive","Porites Massive"
"4000724","Queensland","GBR - North","GBR224","Horseshoe Reef",-14.68708,145.44327,3,2010-06-29,2010,"Pre","Tabular Acropora corals","Acropora florida",FALSE,2,"Tabular Acropora corals",19,0,"Acropora florida","Acropora Arborescent table"
"4000724","Queensland","GBR - North","GBR224","Horseshoe Reef",-14.68708,145.44327,3,2010-06-29,2010,"Pre","Corymbose Acropora corals","Acropora selago",FALSE,3,"Corymbose Acropora corals",19,0,"Acropora selago","Acropora Corymbose"
"4000724","Queensland","GBR - North","GBR224","Horseshoe Reef",-14.68708,145.44327,3,2010-06-29,2010,"Pre","Stony corals","Goniopora",FALSE,1,"Stony corals",19,0,"Goniopora","Goniopora"
"4000724","Queensland","GBR - North","GBR224","Horseshoe Reef",-14.68708,145.44327,3,2010-06-29,2010,"Pre","Sub-massive corals","Lobophyllia hemprichii",FALSE,3,"Sub-massive corals",19,0,"Lobophyllia hemprichii","Lobophyllia Hemispherical"
"4000724","Queensland","GBR - North","GBR224","Horseshoe Reef",-14.68708,145.44327,3,2010-06-29,2010,"Pre","Massive corals","Platygyra daedalea",FALSE,1,"Massive corals",19,0,"Platygyra daedalea","Platygyra Hemispherical"
"4000724","Queensland","GBR - North","GBR224","Horseshoe Reef",-14.68708,145.44327,3,2010-06-29,2010,"Pre","Massive corals","Platygyra pini",FALSE,1,"Massive corals",19,0,"Platygyra pini","Platygyra Submassive"
"4000724","Queensland","GBR - North","GBR224","Horseshoe Reef",-14.68708,145.44327,3,2010-06-29,2010,"Pre","Massive corals","Porites Massive",FALSE,6,"Massive corals",19,0,"Porites Massive","Porites Massive"
"4000724","Queensland","GBR - North","GBR224","Horseshoe Reef",-14.68708,145.44327,3,2010-06-29,2010,"Pre","Sub-massive corals","Sub-massive corals",FALSE,2,"Sub-massive corals",19,0,"Coral submassive","Coral Submassive"
"4000730","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,5,2010-06-30,2010,"Pre","Bottlebrush Acropora corals","Acropora elseyi",FALSE,1,"Bottlebrush Acropora corals",11,0,"Acropora elseyi","Acropora Bottlebrush"
"4000730","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,5,2010-06-30,2010,"Pre","Corymbose Acropora corals","Acropora listeri",FALSE,2,"Corymbose Acropora corals",11,0,"Acropora listeri","Acropora Corymbose"
"4000730","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,5,2010-06-30,2010,"Pre","Branching Acropora","Acropora Staghorn",FALSE,2,"Branching Acropora",11,0,"Acropora Staghorn","Acropora Staghorn"
"4000730","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,5,2010-06-30,2010,"Pre","Massive corals","Astreopora myriophthalma",FALSE,2,"Massive corals",11,0,"Astreopora myriophthalma","Astreopora Hemispherical"
"4000730","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,5,2010-06-30,2010,"Pre","Hydrocoral","Millepora exaesa",FALSE,1,"Hydrocoral",11,0,"Millepora exaesa","Millepora Submassive"
"4000730","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,5,2010-06-30,2010,"Pre","Encrusting corals","Montipora Encrusting",FALSE,1,"Encrusting corals",11,0,"Montipora Encrusting","Montipora Encrusting"
"4000730","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,5,2010-06-30,2010,"Pre","Sub-massive corals","Montipora Submassive",FALSE,1,"Sub-massive corals",11,0,"Montipora Submassive","Montipora Submassive"
"4000730","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,5,2010-06-30,2010,"Pre","Branching corals","Pocillopora verrucosa",FALSE,1,"Branching corals",11,0,"Pocillopora verrucosa","Pocillopora Branching"
"4000731","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,6,2010-06-30,2010,"Pre","Corymbose Acropora corals","Acropora sarmentosa",FALSE,2,"Corymbose Acropora corals",11,1,"Acropora sarmentosa","Acropora Corymbose"
"4000731","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,6,2010-06-30,2010,"Pre","Encrusting corals","Encrusting corals",FALSE,1,"Encrusting corals",11,1,"Coral Encrusting","Coral Encrusting"
"4000731","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,6,2010-06-30,2010,"Pre","Encrusting corals","Montipora Encrusting",FALSE,1,"Encrusting corals",11,1,"Montipora Encrusting","Montipora Encrusting"
"4000731","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,6,2010-06-30,2010,"Pre","Encrusting corals","Montipora grisea",FALSE,2,"Encrusting corals",11,1,"Montipora grisea","Montipora Encrusting"
"4000731","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,6,2010-06-30,2010,"Pre","Encrusting corals_Bleached","Montipora monasteriata",TRUE,1,"Encrusting corals",11,1,"Montipora monasteriata","Montipora Encrusting"
"4000731","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,6,2010-06-30,2010,"Pre","Branching corals","Pocillopora damicornis",FALSE,2,"Branching corals",11,1,"Pocillopora damicornis","Pocillopora Branching"
"4000731","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,6,2010-06-30,2010,"Pre","Sub-massive corals","Porites rus",FALSE,1,"Sub-massive corals",11,1,"Porites rus","Porites Submassive"
"4000731","Queensland","GBR - North","GBR232","Mermaid Cove north",-14.6461,145.45386,6,2010-06-30,2010,"Pre","Tabular Acropora corals","Tabular Acropora corals",FALSE,1,"Tabular Acropora corals",11,1,"Acropora Tabular","Acropora Tabular"
"4000733","Queensland","GBR - North","GBR234","Mermaid dropoff north",-14.64524,145.45471,7,2010-07-01,2010,"Pre","Branching Acropora","Acropora Bushy arborescent",FALSE,1,"Branching Acropora",15,0,"Acropora Bushy arborescent","Acropora Branching"
"4000733","Queensland","GBR - North","GBR234","Mermaid dropoff north",-14.64524,145.45471,7,2010-07-01,2010,"Pre","Corymbose Acropora corals","Acropora divaricata",FALSE,2,"Corymbose Acropora corals",15,0,"Acropora divaricata","Acropora Corymbose"
"4000733","Queensland","GBR - North","GBR234","Mermaid dropoff north",-14.64524,145.45471,7,2010-07-01,2010,"Pre","Bottlebrush Acropora corals","Acropora longicyathus",FALSE,1,"Bottlebrush Acropora corals",15,0,"Acropora longicyathus","Acropora Bottlebrush"
"4000733","Queensland","GBR - North","GBR234","Mermaid dropoff north",-14.64524,145.45471,7,2010-07-01,2010,"Pre","Corymbose Acropora corals","Corymbose Acropora corals",FALSE,3,"Corymbose Acropora corals",15,0,"Acropora Corymbose","Acropora Corymbose"
"4000733","Queensland","GBR - North","GBR234","Mermaid dropoff north",-14.64524,145.45471,7,2010-07-01,2010,"Pre","Large-polyp stony corals (free-living)","Fungia fungites",FALSE,1,"Large-polyp stony corals (free-living)",15,0,"Fungia","Fungia"
"4000733","Queensland","GBR - North","GBR234","Mermaid dropoff north",-14.64524,145.45471,7,2010-07-01,2010,"Pre","Encrusting corals","Montipora monasteriata",FALSE,3,"Encrusting corals",15,0,"Montipora monasteriata","Montipora Encrusting"
"4000733","Queensland","GBR - North","GBR234","Mermaid dropoff north",-14.64524,145.45471,7,2010-07-01,2010,"Pre","Sub-massive corals","Pavona duerdeni",FALSE,1,"Sub-massive corals",15,0,"Pavona duerdeni","Pavona Submassive"
"4000733","Queensland","GBR - North","GBR234","Mermaid dropoff north",-14.64524,145.45471,7,2010-07-01,2010,"Pre","Branching corals","Pocillopora damicornis",FALSE,1,"Branching corals",15,0,"Pocillopora damicornis","Pocillopora Branching"
"4000733","Queensland","GBR - North","GBR234","Mermaid dropoff north",-14.64524,145.45471,7,2010-07-01,2010,"Pre","Massive corals","Porites Hemispherical",FALSE,1,"Massive corals",15,0,"Porites Massive","Porites Massive"
"4000733","Queensland","GBR - North","GBR234","Mermaid dropoff north",-14.64524,145.45471,7,2010-07-01,2010,"Pre","Sub-massive corals","Sub-massive corals",FALSE,1,"Sub-massive corals",15,0,"Coral submassive","Coral Submassive"
"4000735","Queensland","GBR - North","GBR223","Blue Lagoon Channel",-14.68717,145.46565,8,2010-07-02,2010,"Pre","Stony corals","Porites",FALSE,1,"Stony corals",18,0,"Porites Submassive","Porites Submassive"
"4000735","Queensland","GBR - North","GBR223","Blue Lagoon Channel",-14.68717,145.46565,8,2010-07-02,2010,"Pre","Branching corals","Porites cylindrica",FALSE,12,"Branching corals",18,0,"Porites cylindrica","Porites Branching"
"4000735","Queensland","GBR - North","GBR223","Blue Lagoon Channel",-14.68717,145.46565,8,2010-07-02,2010,"Pre","Massive corals","Porites Hemispherical",FALSE,5,"Massive corals",18,0,"Porites Massive","Porites Massive"
"4000758","Queensland","Keppels","GBR253","Monkey Point",-23.1957,150.93748,4,2010-07-14,2010,"Pre","Branching Acropora","Acropora Bushy arborescent",FALSE,1,"Branching Acropora",11.1,0,"Acropora Bushy arborescent","Acropora Branching"
"4000758","Queensland","Keppels","GBR253","Monkey Point",-23.1957,150.93748,4,2010-07-14,2010,"Pre","Branching Acropora","Acropora muricata",FALSE,8.1,"Branching Acropora",11.1,0,"Acropora muricata","Acropora Staghorn"
"4000758","Queensland","Keppels","GBR253","Monkey Point",-23.1957,150.93748,4,2010-07-14,2010,"Pre","Large-polyp stony corals (free-living)","Fungia",FALSE,1,"Large-polyp stony corals (free-living)",11.1,0,"Fungia","Fungia"
"4000758","Queensland","Keppels","GBR253","Monkey Point",-23.1957,150.93748,4,2010-07-14,2010,"Pre","Tabular Acropora corals","Tabular Acropora corals",FALSE,1,"Tabular Acropora corals",11.1,0,"Acropora Tabular","Acropora Tabular"
"4000775","Queensland","Keppels","GBR255","Clam Bay",-23.18769,150.9803,3.2,2010-07-13,2010,"Pre","Corymbose Acropora corals","Acropora millepora",FALSE,16,"Corymbose Acropora corals",30,0,"Acropora millepora","Acropora Corymbose"
"4000775","Queensland","Keppels","GBR255","Clam Bay",-23.18769,150.9803,3.2,2010-07-13,2010,"Pre","Branching Acropora","Acropora muricata",FALSE,8,"Branching Acropora",30,0,"Acropora muricata","Acropora Staghorn"
"4000775","Queensland","Keppels","GBR255","Clam Bay",-23.18769,150.9803,3.2,2010-07-13,2010,"Pre","Massive corals","Massive corals",FALSE,3,"Massive corals",30,0,"Coral massive","Coral massive"
"4000775","Queensland","Keppels","GBR255","Clam Bay",-23.18769,150.9803,3.2,2010-07-13,2010,"Pre","Foliose/Plate corals","Montipora Foliose",FALSE,2,"Foliose/Plate corals",30,0,"Montipora Foliose plate","Montipora Foliose plate"
"4000775","Queensland","Keppels","GBR255","Clam Bay",-23.18769,150.9803,3.2,2010-07-13,2010,"Pre","Tabular Acropora corals","Tabular Acropora corals",FALSE,1,"Tabular Acropora corals",30,0,"Acropora Tabular","Acropora Tabular"
"4000776","Queensland","Keppels","GBR255","Clam Bay",-23.18769,150.9803,3.3,2010-07-13,2010,"Pre","Corymbose Acropora corals","Acropora millepora",FALSE,9,"Corymbose Acropora corals",24,0,"Acropora millepora","Acropora Corymbose"
"4000776","Queensland","Keppels","GBR255","Clam Bay",-23.18769,150.9803,3.3,2010-07-13,2010,"Pre","Branching Acropora","Acropora muricata",FALSE,11,"Branching Acropora",24,0,"Acropora muricata","Acropora Staghorn"
"4000776","Queensland","Keppels","GBR255","Clam Bay",-23.18769,150.9803,3.3,2010-07-13,2010,"Pre","Corymbose Acropora corals","Corymbose Acropora corals",FALSE,1,"Corymbose Acropora corals",24,0,"Acropora Corymbose","Acropora Corymbose"
"4000776","Queensland","Keppels","GBR255","Clam Bay",-23.18769,150.9803,3.3,2010-07-13,2010,"Pre","Massive corals","Massive corals",FALSE,1,"Massive corals",24,0,"Coral massive","Coral massive"
"4000776","Queensland","Keppels","GBR255","Clam Bay",-23.18769,150.9803,3.3,2010-07-13,2010,"Pre","Branching corals","Montipora digitata",FALSE,2,"Branching corals",24,0,"Montipora Branching","Montipora Branching"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Branching Acropora","Acropora Bushy arborescent",FALSE,1,"Branching Acropora",33,0,"Acropora Bushy arborescent","Acropora Branching"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Corymbose Acropora corals","Acropora cerealis",FALSE,1,"Corymbose Acropora corals",33,0,"Acropora cerealis","Acropora Corymbose"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Massive corals","Astreopora myriophthalma",FALSE,1,"Massive corals",33,0,"Astreopora myriophthalma","Astreopora Hemispherical"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Encrusting corals","Cyphastrea Encrusting",FALSE,1,"Encrusting corals",33,0,"Cyphastrea Encrusting","Cyphastrea Encrusting"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Encrusting corals","Encrusting corals",FALSE,1,"Encrusting corals",33,0,"Coral Encrusting","Coral Encrusting"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Sub-massive corals","Favites russelli",FALSE,1,"Sub-massive corals",33,0,"Favites Submassive","Favites Submassive"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Encrusting corals","Leptastrea Encrusting",FALSE,2,"Encrusting corals",33,0,"Leptastrea Encrusting","Leptastrea Encrusting"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Hydrocoral","Millepora branching",FALSE,7,"Hydrocoral",33,0,"Millepora Branching","Millepora Branching"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Hydrocoral","Millepora dichotoma",FALSE,3,"Hydrocoral",33,0,"Millepora dichotoma","Millepora Branching"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Hydrocoral","Millepora exaesa",FALSE,1,"Hydrocoral",33,0,"Millepora exaesa","Millepora Submassive"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Hydrocoral","Millepora intricata",FALSE,1,"Hydrocoral",33,0,"Millepora Branching","Millepora Branching"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Hydrocoral","Millepora tenera",FALSE,1,"Hydrocoral",33,0,"Millepora tenera","Millepora Branching"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Sub-massive corals","Montipora Submassive",FALSE,1,"Sub-massive corals",33,0,"Montipora Submassive","Montipora Submassive"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Encrusting corals","Montipora tuberculosa",FALSE,1,"Encrusting corals",33,0,"Montipora tuberculosa","Montipora Encrusting"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Branching corals","Porites cylindrica",FALSE,4,"Branching corals",33,0,"Porites cylindrica","Porites Branching"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Massive corals","Porites Massive",FALSE,4,"Massive corals",33,0,"Porites Massive","Porites Massive"
"4000848","Queensland","QLD inshore - South","GBR148","Blue Pearl Bay",-20.04033,148.88061,5,2010-07-10,2010,"Pre","Sub-massive corals","Porites Submassive",FALSE,2,"Sub-massive corals",33,0,"Porites Submassive","Porites Submassive"
"4000850","Queensland","QLD inshore - South","GBR146","Alcyonaria Point",-20.06494,148.92328,3.7,2010-07-14,2010,"Pre","Bottlebrush Acropora corals","Acropora carduus",FALSE,4,"Bottlebrush Acropora corals",17,0,"Acropora carduus","Acropora Bottlebrush"
"4000850","Queensland","QLD inshore - South","GBR146","Alcyonaria Point",-20.06494,148.92328,3.7,2010-07-14,2010,"Pre","Branching Acropora","Acropora Staghorn",FALSE,2,"Branching Acropora",17,0,"Acropora Staghorn","Acropora Staghorn"
"4000850","Queensland","QLD inshore - South","GBR146","Alcyonaria Point",-20.06494,148.92328,3.7,2010-07-14,2010,"Pre","Corymbose Acropora corals","Corymbose Acropora corals",FALSE,4,"Corymbose Acropora corals",17,0,"Acropora Corymbose","Acropora Corymbose"
"4000850","Queensland","QLD inshore - South","GBR146","Alcyonaria Point",-20.06494,148.92328,3.7,2010-07-14,2010,"Pre","Foliose/Plate corals","Foliose/Plate corals",FALSE,1,"Foliose/Plate corals",17,0,"Coral foliose/Plate","Coral Foliose/Plate"
"4000850","Queensland","QLD inshore - South","GBR146","Alcyonaria Point",-20.06494,148.92328,3.7,2010-07-14,2010,"Pre","Foliose/Plate corals","Merulina ampliata",FALSE,1,"Foliose/Plate corals",17,0,"Merulina ampliata","Merulina Submassive"
"4000850","Queensland","QLD inshore - South","GBR146","Alcyonaria Point",-20.06494,148.92328,3.7,2010-07-14,2010,"Pre","Massive corals","Oulophyllia crispa",FALSE,1,"Massive corals",17,0,"Oulophyllia","Oulophyllia Hemispherical"
"4000850","Queensland","QLD inshore - South","GBR146","Alcyonaria Point",-20.06494,148.92328,3.7,2010-07-14,2010,"Pre","Massive corals","Symphyllia hemispherica",FALSE,1,"Massive corals",17,0,"Symphyllia recta","Symphyllia Hemispherical"
