"GenusGF","mean.T2.T1.","t.stat","p.param","p.perm","p..0.05","sign.T2.T1."
"Goniastrea.Submassive",0.0800700045778383,2.3601701334223,0.0115531804454085,0.02,"*",1
"Acropora.Digitate",0.16098926604208,1.77212395863384,0.0419026708444597,0.04,"*",1
"Acropora.Staghorn",-0.383833286347855,-1.83522949057673,0.0368665648321266,0.04,"*",-1
