survey_id,site_code,site_name,latitude,longitude,survey_date,program,database,is_NESP_pre.post,survey_year
912346839,CS195,Ashmore North East Entrance,-10.21767,144.5954,13/12/2016,RLS,Squidle+,Post,2016
912345527,CS197,Ashmore NE Bommie,-10.22733,144.58955,3/8/2015,RLS,Squidle+,Pre,2015
912345536,CS197,Ashmore NE Bommie,-10.22733,144.58955,3/8/2015,RLS,Squidle+,Pre,2015
912346840,CS197,Ashmore NE Bommie,-10.22733,144.58955,13/12/2016,RLS,Squidle+,Post,2016
912346841,CS197,Ashmore NE Bommie,-10.22733,144.58955,13/12/2016,RLS,Squidle+,Post,2016
912345528,CS198,Ashmore NE Lagoon,-10.23257,144.58684,3/8/2015,RLS,Squidle+,Pre,2015
912345537,CS198,Ashmore NE Lagoon,-10.23257,144.58684,3/8/2015,RLS,Squidle+,Pre,2015
912346836,CS198,Ashmore NE Lagoon,-10.23257,144.58684,13/12/2016,RLS,Squidle+,Post,2016
912346837,CS198,Ashmore NE Lagoon,-10.23257,144.58684,13/12/2016,RLS,Squidle+,Post,2016
912342231,CS2,Brodie Cay NW,-19.28441,152.21197,9/9/2012,RLS,Squidle+,Pre,2012
912342240,CS2,Brodie Cay NW,-19.28441,152.21197,9/9/2012,RLS,Squidle+,Pre,2012
912346322,CS2,Brodie Cay NW,-19.28441,152.21197,7/6/2016,RLS,Squidle+,Post,2016
912346334,CS2,Brodie Cay NW,-19.28441,152.21197,7/6/2016,RLS,Squidle+,Post,2016
912347740,CS2,Brodie Cay NW,-19.28441,152.21197,18/3/2017,RLS,Squidle+,Post,2017
912347741,CS2,Brodie Cay NW,-19.28441,152.21197,18/3/2017,RLS,Squidle+,Post,2017
912343091,CS20,Cato Bommies,-23.24725,155.53484,17/5/2013,RLS,Squidle+,Pre,2013
912347043,CS20,Cato Bommies,-23.24725,155.53484,22/2/2017,RLS,Squidle+,Post,2017
912347044,CS20,Cato Bommies,-23.24725,155.53484,22/2/2017,RLS,Squidle+,Post,2017
912345512,CS200,Ashmore Reef NW slope,-10.11558,144.45777,4/8/2015,RLS,Squidle+,Pre,2015
912345519,CS200,Ashmore Reef NW slope,-10.11558,144.45777,4/8/2015,RLS,Squidle+,Pre,2015
912346852,CS200,Ashmore Reef NW slope,-10.11558,144.45777,16/12/2016,RLS,Squidle+,Post,2016
912346853,CS200,Ashmore Reef NW slope,-10.11558,144.45777,16/12/2016,RLS,Squidle+,Post,2016
912345853,CS204,Boot Rock NW,-10.10505,144.68513,29/11/2015,RLS,Squidle+,Pre,2015
912345854,CS204,Boot Rock NW,-10.10505,144.68513,29/11/2015,RLS,Squidle+,Pre,2015
912346844,CS204,Boot Rock NW,-10.10505,144.68513,15/12/2016,RLS,Squidle+,Post,2016
912345858,CS208,Boot Reef Lagoon E,-9.98877,144.6913,30/11/2015,RLS,Squidle+,Pre,2015
912345859,CS208,Boot Reef Lagoon E,-9.98877,144.6913,30/11/2015,RLS,Squidle+,Pre,2015
912346842,CS208,Boot Reef Lagoon E,-9.98877,144.6913,14/12/2016,RLS,Squidle+,Post,2016
912346843,CS208,Boot Reef Lagoon E,-9.98877,144.6913,14/12/2016,RLS,Squidle+,Post,2016
912345860,CS209,Boot Reef Lagoon W,-9.97456,144.694,30/11/2015,RLS,Squidle+,Pre,2015
912345861,CS209,Boot Reef Lagoon W,-9.97456,144.694,30/11/2015,RLS,Squidle+,Pre,2015
912346849,CS209,Boot Reef Lagoon W,-9.97456,144.694,15/12/2016,RLS,Squidle+,Post,2016
912346850,CS209,Boot Reef Lagoon W,-9.97456,144.694,15/12/2016,RLS,Squidle+,Post,2016
912343092,CS21,Cato Lagoon 1,-23.25288,155.55157,17/5/2013,RLS,Squidle+,Pre,2013
912343093,CS21,Cato Lagoon 1,-23.25288,155.55157,17/5/2013,RLS,Squidle+,Pre,2013
912347045,CS21,Cato Lagoon 1,-23.25288,155.55157,22/2/2017,RLS,Squidle+,Post,2017
912347046,CS21,Cato Lagoon 1,-23.25288,155.55157,22/2/2017,RLS,Squidle+,Post,2017
912345865,CS211,Kate's Garden,-10.14414,144.57626,1/12/2015,RLS,Squidle+,Pre,2015
912346851,CS211,Kate's Garden,-10.14414,144.57626,16/12/2016,RLS,Squidle+,Post,2016
912346856,CS211,Kate's Garden,-10.14414,144.57626,16/12/2016,RLS,Squidle+,Post,2016
912345866,CS212,Ashmore Reef NE bommy,-10.14587,144.57013,1/12/2015,RLS,Squidle+,Pre,2015
912346854,CS212,Ashmore Reef NE bommy,-10.14587,144.57013,16/12/2016,RLS,Squidle+,Post,2016
912346855,CS212,Ashmore Reef NE bommy,-10.14587,144.57013,16/12/2016,RLS,Squidle+,Post,2016
912343094,CS22,Cato Lagoon South,-23.25491,155.55458,17/5/2013,RLS,Squidle+,Pre,2013
912343095,CS22,Cato Lagoon South,-23.25491,155.55458,17/5/2013,RLS,Squidle+,Pre,2013
912347047,CS22,Cato Lagoon South,-23.25491,155.55458,22/2/2017,RLS,Squidle+,Post,2017
912347048,CS22,Cato Lagoon South,-23.25491,155.55458,22/2/2017,RLS,Squidle+,Post,2017
912343096,CS23,Cato North,-23.24037,155.55701,17/5/2013,RLS,Squidle+,Pre,2013
912343097,CS23,Cato North,-23.24037,155.55701,17/5/2013,RLS,Squidle+,Pre,2013
912347049,CS23,Cato North,-23.24037,155.55701,21/2/2017,RLS,Squidle+,Post,2017
912347050,CS23,Cato North,-23.24037,155.55701,21/2/2017,RLS,Squidle+,Post,2017
912343099,CS24,Cato Entrance,-23.24474,155.54233,18/5/2013,RLS,Squidle+,Pre,2013
912347051,CS24,Cato Entrance,-23.24474,155.54233,22/2/2017,RLS,Squidle+,Post,2017
912347052,CS24,Cato Entrance,-23.24474,155.54233,22/2/2017,RLS,Squidle+,Post,2017
912343100,CS25,Cato Passage,-23.244,155.54893,18/5/2013,RLS,Squidle+,Pre,2013
912343101,CS25,Cato Passage,-23.244,155.54893,18/5/2013,RLS,Squidle+,Pre,2013
912347053,CS25,Cato Passage,-23.244,155.54893,21/2/2017,RLS,Squidle+,Post,2017
912347054,CS25,Cato Passage,-23.244,155.54893,21/2/2017,RLS,Squidle+,Post,2017
912342232,CS3,Brodie Cay SE,-19.28476,152.22077,9/9/2012,RLS,Squidle+,Pre,2012
912342241,CS3,Brodie Cay SE,-19.28476,152.22077,9/9/2012,RLS,Squidle+,Pre,2012
912346331,CS3,Brodie Cay SE,-19.28476,152.22077,7/6/2016,RLS,Squidle+,Post,2016
912346332,CS3,Brodie Cay SE,-19.28476,152.22077,7/6/2016,RLS,Squidle+,Post,2016
912347746,CS3,Brodie Cay SE,-19.28476,152.22077,18/3/2017,RLS,Squidle+,Post,2017
912347747,CS3,Brodie Cay SE,-19.28476,152.22077,18/3/2017,RLS,Squidle+,Post,2017
912343112,CS31,Bird Lagoon,-22.17677,155.47404,19/5/2013,RLS,Squidle+,Pre,2013
912343113,CS31,Bird Lagoon,-22.17677,155.47404,19/5/2013,RLS,Squidle+,Pre,2013
912347055,CS31,Bird Lagoon,-22.17677,155.47404,24/2/2017,RLS,Squidle+,Post,2017
912347056,CS31,Bird Lagoon,-22.17677,155.47404,24/2/2017,RLS,Squidle+,Post,2017
912343114,CS32,Bird Reef Hole,-22.17306,155.47695,19/5/2013,RLS,Squidle+,Pre,2013
912343115,CS32,Bird Reef Hole,-22.17306,155.47695,19/5/2013,RLS,Squidle+,Pre,2013
912347057,CS32,Bird Reef Hole,-22.17306,155.47695,24/2/2017,RLS,Squidle+,Post,2017
912347058,CS32,Bird Reef Hole,-22.17306,155.47695,24/2/2017,RLS,Squidle+,Post,2017
912343116,CS33,Bird North Bommie,-22.16356,155.45378,19/5/2013,RLS,Squidle+,Pre,2013
912343117,CS33,Bird North Bommie,-22.16356,155.45378,19/5/2013,RLS,Squidle+,Pre,2013
912347059,CS33,Bird North Bommie,-22.16356,155.45378,24/2/2017,RLS,Squidle+,Post,2017
912347060,CS33,Bird North Bommie,-22.16356,155.45378,24/2/2017,RLS,Squidle+,Post,2017
912343118,CS34,Bird Inner West,-22.17084,155.45462,20/5/2013,RLS,Squidle+,Pre,2013
912347061,CS34,Bird Inner West,-22.17084,155.45462,25/2/2017,RLS,Squidle+,Post,2017
912347062,CS34,Bird Inner West,-22.17084,155.45462,25/2/2017,RLS,Squidle+,Post,2017
912343119,CS35,Bird NW Bommie,-22.16866,155.45081,20/5/2013,RLS,Squidle+,Pre,2013
912347063,CS35,Bird NW Bommie,-22.16866,155.45081,25/2/2017,RLS,Squidle+,Post,2017
912347064,CS35,Bird NW Bommie,-22.16866,155.45081,25/2/2017,RLS,Squidle+,Post,2017
912343121,CS36,Porpoise North,-22.1854,155.36165,20/5/2013,RLS,Squidle+,Pre,2013
912343122,CS36,Porpoise North,-22.1854,155.36165,20/5/2013,RLS,Squidle+,Pre,2013
912347065,CS36,Porpoise North,-22.1854,155.36165,26/2/2017,RLS,Squidle+,Post,2017
912347066,CS36,Porpoise North,-22.1854,155.36165,26/2/2017,RLS,Squidle+,Post,2017
912343126,CS38,Porpoise Anchorage,-22.18586,155.35576,21/5/2013,RLS,Squidle+,Pre,2013
912347067,CS38,Porpoise Anchorage,-22.18586,155.35576,25/2/2017,RLS,Squidle+,Post,2017
912347068,CS38,Porpoise Anchorage,-22.18586,155.35576,25/2/2017,RLS,Squidle+,Post,2017
912343127,CS39,Porpoise Lagoon,-22.18985,155.35547,21/5/2013,RLS,Squidle+,Pre,2013
912343128,CS39,Porpoise Lagoon,-22.18985,155.35547,21/5/2013,RLS,Squidle+,Pre,2013
912347069,CS39,Porpoise Lagoon,-22.18985,155.35547,26/2/2017,RLS,Squidle+,Post,2017
912347070,CS39,Porpoise Lagoon,-22.18985,155.35547,26/2/2017,RLS,Squidle+,Post,2017
912342233,CS4,Paget Cay Bommie,-19.23026,152.32594,11/9/2012,RLS,Squidle+,Pre,2012
912342242,CS4,Paget Cay Bommie,-19.23026,152.32594,11/9/2012,RLS,Squidle+,Pre,2012
912346330,CS4,Paget Cay Bommie,-19.23026,152.32594,8/6/2016,RLS,Squidle+,Post,2016
912346335,CS4,Paget Cay Bommie,-19.23026,152.32594,8/6/2016,RLS,Squidle+,Post,2016
912347748,CS4,Paget Cay Bommie,-19.23026,152.32594,20/3/2017,RLS,Squidle+,Post,2017
912347749,CS4,Paget Cay Bommie,-19.23026,152.32594,20/3/2017,RLS,Squidle+,Post,2017
912343133,CS42,Hilton Pool,-22.18602,155.17601,22/5/2013,RLS,Squidle+,Pre,2013
912343134,CS42,Hilton Pool,-22.18602,155.17601,22/5/2013,RLS,Squidle+,Pre,2013
912347073,CS42,Hilton Pool,-22.18602,155.17601,27/2/2017,RLS,Squidle+,Post,2017
912347074,CS42,Hilton Pool,-22.18602,155.17601,27/2/2017,RLS,Squidle+,Post,2017
912343137,CS44,NW Wreck Reef,-22.17629,155.16463,22/5/2013,RLS,Squidle+,Pre,2013
912343138,CS44,NW Wreck Reef,-22.17629,155.16463,22/5/2013,RLS,Squidle+,Pre,2013
912347075,CS44,NW Wreck Reef,-22.17629,155.16463,27/2/2017,RLS,Squidle+,Post,2017
912347076,CS44,NW Wreck Reef,-22.17629,155.16463,27/2/2017,RLS,Squidle+,Post,2017
912343139,CS45,North Wreck Reef,-22.17583,155.17796,22/5/2013,RLS,Squidle+,Pre,2013
912343140,CS45,North Wreck Reef,-22.17583,155.17796,22/5/2013,RLS,Squidle+,Pre,2013
912347077,CS45,North Wreck Reef,-22.17583,155.17796,27/2/2017,RLS,Squidle+,Post,2017
912347078,CS45,North Wreck Reef,-22.17583,155.17796,27/2/2017,RLS,Squidle+,Post,2017
912343145,CS48,Saumarez SW reef cay,-21.89729,153.53757,2/6/2013,RLS,Squidle+,Pre,2013
912343146,CS48,Saumarez SW reef cay,-21.89729,153.53757,2/6/2013,RLS,Squidle+,Pre,2013
912347116,CS48,Saumarez SW reef cay,-21.89729,153.53757,7/3/2017,RLS,Squidle+,Post,2017
912347117,CS48,Saumarez SW reef cay,-21.89729,153.53757,7/3/2017,RLS,Squidle+,Post,2017
912343149,CS50,Saumarez SW,-21.91736,153.57968,2/6/2013,RLS,Squidle+,Pre,2013
912343150,CS50,Saumarez SW,-21.91736,153.57968,2/6/2013,RLS,Squidle+,Pre,2013
912347113,CS50,Saumarez SW,-21.91736,153.57968,6/3/2017,RLS,Squidle+,Post,2017
912347136,CS50,Saumarez SW,-21.91736,153.57968,6/3/2017,RLS,Squidle+,Post,2017
912343151,CS51,Saumarez stripe seasnake,-21.91631,153.58669,2/6/2013,RLS,Squidle+,Pre,2013
912347114,CS51,Saumarez stripe seasnake,-21.91631,153.58669,6/3/2017,RLS,Squidle+,Post,2017
912347115,CS51,Saumarez stripe seasnake,-21.91631,153.58669,6/3/2017,RLS,Squidle+,Post,2017
912343153,CS52,Kenn Reef anchorage bommie,-21.25707,155.7542,4/6/2013,RLS,Squidle+,Pre,2013
912347079,CS52,Kenn Reef anchorage bommie,-21.25707,155.7542,28/2/2017,RLS,Squidle+,Post,2017
912347080,CS52,Kenn Reef anchorage bommie,-21.25707,155.7542,28/2/2017,RLS,Squidle+,Post,2017
912343157,CS54,Kenn Reef bommie,-21.25066,155.75829,4/6/2013,RLS,Squidle+,Pre,2013
912343158,CS54,Kenn Reef bommie,-21.25066,155.75829,4/6/2013,RLS,Squidle+,Pre,2013
912347091,CS54,Kenn Reef bommie,-21.25066,155.75829,1/3/2017,RLS,Squidle+,Post,2017
912347092,CS54,Kenn Reef bommie,-21.25066,155.75829,1/3/2017,RLS,Squidle+,Post,2017
912343159,CS55,Kenn Labyrinth,-21.2535,155.76086,4/6/2013,RLS,Squidle+,Pre,2013
912343160,CS55,Kenn Labyrinth,-21.2535,155.76086,4/6/2013,RLS,Squidle+,Pre,2013
912347081,CS55,Kenn Labyrinth,-21.2535,155.76086,28/2/2017,RLS,Squidle+,Post,2017
912347082,CS55,Kenn Labyrinth,-21.2535,155.76086,28/2/2017,RLS,Squidle+,Post,2017
912343161,CS56,Kenn Reef rubble,-21.248,155.76361,4/6/2013,RLS,Squidle+,Pre,2013
912343162,CS56,Kenn Reef rubble,-21.248,155.76361,4/6/2013,RLS,Squidle+,Pre,2013
912347087,CS56,Kenn Reef rubble,-21.248,155.76361,1/3/2017,RLS,Squidle+,Post,2017
912347088,CS56,Kenn Reef rubble,-21.248,155.76361,1/3/2017,RLS,Squidle+,Post,2017
912343163,CS57,Kenn Cave,-21.24541,155.76497,4/6/2013,RLS,Squidle+,Pre,2013
912347089,CS57,Kenn Cave,-21.24541,155.76497,1/3/2017,RLS,Squidle+,Post,2017
912347090,CS57,Kenn Cave,-21.24541,155.76497,1/3/2017,RLS,Squidle+,Post,2017
912343165,CS58,Kenn Reef North Cay bommie,-21.19993,155.76575,5/6/2013,RLS,Squidle+,Pre,2013
912343166,CS58,Kenn Reef North Cay bommie,-21.19993,155.76575,5/6/2013,RLS,Squidle+,Pre,2013
912347093,CS58,Kenn Reef North Cay bommie,-21.19993,155.76575,2/3/2017,RLS,Squidle+,Post,2017
912347094,CS58,Kenn Reef North Cay bommie,-21.19993,155.76575,2/3/2017,RLS,Squidle+,Post,2017
912342234,CS6,Paget Cay South,-19.25796,152.34184,11/9/2012,RLS,Squidle+,Pre,2012
912342243,CS6,Paget Cay South,-19.25796,152.34184,11/9/2012,RLS,Squidle+,Pre,2012
912346329,CS6,Paget Cay South,-19.25796,152.34184,8/6/2016,RLS,Squidle+,Post,2016
912346336,CS6,Paget Cay South,-19.25796,152.34184,8/6/2016,RLS,Squidle+,Post,2016
912347752,CS6,Paget Cay South,-19.25796,152.34184,20/3/2017,RLS,Squidle+,Post,2017
912347753,CS6,Paget Cay South,-19.25796,152.34184,20/3/2017,RLS,Squidle+,Post,2017
912343169,CS60,Kenn Reef North Cay,-21.20282,155.77281,5/6/2013,RLS,Squidle+,Pre,2013
912343170,CS60,Kenn Reef North Cay,-21.20282,155.77281,5/6/2013,RLS,Squidle+,Pre,2013
912347095,CS60,Kenn Reef North Cay,-21.20282,155.77281,2/3/2017,RLS,Squidle+,Post,2017
912347096,CS60,Kenn Reef North Cay,-21.20282,155.77281,2/3/2017,RLS,Squidle+,Post,2017
912343172,CS61,Kenn Reef Pipeline,-21.20865,155.76982,5/6/2013,RLS,Squidle+,Pre,2013
912347097,CS61,Kenn Reef Pipeline,-21.20865,155.76982,2/3/2017,RLS,Squidle+,Post,2017
912347098,CS61,Kenn Reef Pipeline,-21.20865,155.76982,2/3/2017,RLS,Squidle+,Post,2017
912343175,CS63,Frederick Passage,-21.0003,154.3944,6/6/2013,RLS,Squidle+,Pre,2013
912347105,CS63,Frederick Passage,-21.0003,154.3944,4/3/2017,RLS,Squidle+,Post,2017
912347106,CS63,Frederick Passage,-21.0003,154.3944,4/3/2017,RLS,Squidle+,Post,2017
912343177,CS64,Fredrick Central Bommie,-20.99787,154.39374,6/6/2013,RLS,Squidle+,Pre,2013
912343178,CS64,Fredrick Central Bommie,-20.99787,154.39374,6/6/2013,RLS,Squidle+,Pre,2013
912347107,CS64,Fredrick Central Bommie,-20.99787,154.39374,4/3/2017,RLS,Squidle+,Post,2017
912347108,CS64,Fredrick Central Bommie,-20.99787,154.39374,4/3/2017,RLS,Squidle+,Post,2017
912343179,CS65,Fredrick central reef,-21.0065,154.39197,6/6/2013,RLS,Squidle+,Pre,2013
912343180,CS65,Fredrick central reef,-21.0065,154.39197,6/6/2013,RLS,Squidle+,Pre,2013
912347110,CS65,Fredrick central reef,-21.0065,154.39197,5/3/2017,RLS,Squidle+,Post,2017
912347111,CS65,Fredrick central reef,-21.0065,154.39197,5/3/2017,RLS,Squidle+,Post,2017
912342235,CS7,Weather Station Inner Reef,-19.1254,152.38809,12/9/2012,RLS,Squidle+,Pre,2012
912342236,CS7,Weather Station Inner Reef,-19.1254,152.38809,12/9/2012,RLS,Squidle+,Pre,2012
912346327,CS7,Weather Station Inner Reef,-19.1254,152.38809,9/6/2016,RLS,Squidle+,Post,2016
912346340,CS7,Weather Station Inner Reef,-19.1254,152.38809,9/6/2016,RLS,Squidle+,Post,2016
912347754,CS7,Weather Station Inner Reef,-19.1254,152.38809,21/3/2017,RLS,Squidle+,Post,2017
912347755,CS7,Weather Station Inner Reef,-19.1254,152.38809,21/3/2017,RLS,Squidle+,Post,2017
912343193,CS72,Fredrick Observatory Cay,-21.02036,154.37269,8/6/2013,RLS,Squidle+,Pre,2013
912343194,CS72,Fredrick Observatory Cay,-21.02036,154.37269,8/6/2013,RLS,Squidle+,Pre,2013
912347104,CS72,Fredrick Observatory Cay,-21.02036,154.37269,4/3/2017,RLS,Squidle+,Post,2017
912343195,CS73,North Fredrick Bommie,-20.93697,154.39572,8/6/2013,RLS,Squidle+,Pre,2013
912343196,CS73,North Fredrick Bommie,-20.93697,154.39572,8/6/2013,RLS,Squidle+,Pre,2013
912347101,CS73,North Fredrick Bommie,-20.93697,154.39572,3/3/2017,RLS,Squidle+,Post,2017
912347102,CS73,North Fredrick Bommie,-20.93697,154.39572,3/3/2017,RLS,Squidle+,Post,2017
912343197,CS74,Frederick Lighthouse,-20.93624,154.39723,8/6/2013,RLS,Squidle+,Pre,2013
912343198,CS74,Frederick Lighthouse,-20.93624,154.39723,8/6/2013,RLS,Squidle+,Pre,2013
912347099,CS74,Frederick Lighthouse,-20.93624,154.39723,3/3/2017,RLS,Squidle+,Post,2017
912347100,CS74,Frederick Lighthouse,-20.93624,154.39723,3/3/2017,RLS,Squidle+,Post,2017
912342237,CS8,Carola Cay,-19.09532,152.38714,12/9/2012,RLS,Squidle+,Pre,2012
912342238,CS8,Carola Cay,-19.09532,152.38714,12/9/2012,RLS,Squidle+,Pre,2012
912346328,CS8,Carola Cay,-19.09532,152.38714,9/6/2016,RLS,Squidle+,Post,2016
912346339,CS8,Carola Cay,-19.09532,152.38714,9/6/2016,RLS,Squidle+,Post,2016
912347756,CS8,Carola Cay,-19.09532,152.38714,21/3/2017,RLS,Squidle+,Post,2017
912347757,CS8,Carola Cay,-19.09532,152.38714,21/3/2017,RLS,Squidle+,Post,2017
912342266,CS9,NE Herald Cay NE,-16.92194,149.20002,23/10/2012,RLS,Squidle+,Pre,2012
912342267,CS9,NE Herald Cay NE,-16.92194,149.20002,23/10/2012,RLS,Squidle+,Pre,2012
912347690,CS9,NE Herald Cay NE,-16.92194,149.20002,14/1/2017,RLS,Squidle+,Post,2017
912347717,CS9,NE Herald Cay NE,-16.92194,149.20002,14/1/2017,RLS,Squidle+,Post,2017
4000850,GBR146,Alcyonaria Point,-20.06494,148.92328,14/7/2010,RLS,Squidle+,Pre,2010
4000851,GBR146,Alcyonaria Point,-20.06494,148.92328,14/7/2010,RLS,Squidle+,Pre,2010
912346317,GBR146,Alcyonaria Point,-20.06494,148.92328,1/6/2016,RLS,Squidle+,Post,2016
912346318,GBR146,Alcyonaria Point,-20.06494,148.92328,1/6/2016,RLS,Squidle+,Post,2016
4000848,GBR148,Blue Pearl Bay,-20.04033,148.88061,10/7/2010,RLS,Squidle+,Pre,2010
912346346,GBR148,Blue Pearl Bay,-20.04033,148.88061,12/6/2016,RLS,Squidle+,Post,2016
912346347,GBR148,Blue Pearl Bay,-20.04033,148.88061,12/6/2016,RLS,Squidle+,Post,2016
912345388,GBR16,Tryon Island south,-23.24659,151.77309,15/6/2015,RLS,Squidle+,Pre,2015
912345389,GBR16,Tryon Island south,-23.24659,151.77309,15/6/2015,RLS,Squidle+,Pre,2015
912347758,GBR16,Tryon Island south,-23.24659,151.77309,15/2/2017,RLS,Squidle+,Post,2017
912347759,GBR16,Tryon Island south,-23.24659,151.77309,15/2/2017,RLS,Squidle+,Post,2017
912340017,GBR160,Chicken Reef East,-18.66173,147.7231,4/4/2012,RLS,Squidle+,Pre,2012
912340018,GBR160,Chicken Reef East,-18.66173,147.7231,4/4/2012,RLS,Squidle+,Pre,2012
912347625,GBR160,Chicken Reef East,-18.66173,147.7231,11/11/2016,RLS,Squidle+,Post,2016
912347655,GBR160,Chicken Reef East,-18.66173,147.7231,11/11/2016,RLS,Squidle+,Post,2016
912340015,GBR161,Chicken Reef,-18.66084,147.70284,3/4/2012,RLS,Squidle+,Pre,2012
912340016,GBR161,Chicken Reef,-18.66084,147.70284,3/4/2012,RLS,Squidle+,Pre,2012
912347624,GBR161,Chicken Reef,-18.66084,147.70284,10/11/2016,RLS,Squidle+,Post,2016
912347654,GBR161,Chicken Reef,-18.66084,147.70284,10/11/2016,RLS,Squidle+,Post,2016
912345390,GBR17,Tryon Island south west,-23.24371,151.77568,15/6/2015,RLS,Squidle+,Pre,2015
912347760,GBR17,Tryon Island south west,-23.24371,151.77568,15/2/2017,RLS,Squidle+,Post,2017
912347761,GBR17,Tryon Island south west,-23.24371,151.77568,15/2/2017,RLS,Squidle+,Post,2017
912345361,GBR2,Lady Musgrave Lagoon N,-23.89878,152.41618,5/6/2015,RLS,Squidle+,Pre,2015
912345362,GBR2,Lady Musgrave Lagoon N,-23.89878,152.41618,5/6/2015,RLS,Squidle+,Pre,2015
912347083,GBR2,Lady Musgrave Lagoon N,-23.89878,152.41618,19/2/2017,RLS,Squidle+,Post,2017
912347084,GBR2,Lady Musgrave Lagoon N,-23.89878,152.41618,19/2/2017,RLS,Squidle+,Post,2017
4000680,GBR213,Hastings Reef,-16.52825,145.99349,5/7/2010,RLS,Squidle+,Pre,2010
912347684,GBR213,Hastings Reef,-16.52825,145.99349,10/1/2017,RLS,Squidle+,Post,2017
912347685,GBR213,Hastings Reef,-16.52825,145.99349,11/1/2017,RLS,Squidle+,Post,2017
4000715,GBR217,Agincourt Reef - The Gap,-15.9758,145.8291,4/7/2010,RLS,Squidle+,Pre,2010
912347544,GBR217,Agincourt Reef - The Gap,-15.9758,145.8291,6/1/2017,RLS,Squidle+,Post,2017
912347545,GBR217,Agincourt Reef - The Gap,-15.9758,145.8291,6/1/2017,RLS,Squidle+,Post,2017
4000717,GBR218,Agincourt Reef - The Point,-15.96846,145.81968,4/7/2010,RLS,Squidle+,Pre,2010
912347546,GBR218,Agincourt Reef - The Point,-15.96846,145.81968,6/1/2017,RLS,Squidle+,Post,2017
912347547,GBR218,Agincourt Reef - The Point,-15.96846,145.81968,6/1/2017,RLS,Squidle+,Post,2017
4000735,GBR223,Blue Lagoon Channel,-14.68717,145.46565,2/7/2010,RLS,Squidle+,Pre,2010
912347579,GBR223,Blue Lagoon Channel,-14.68717,145.46565,3/1/2017,RLS,Squidle+,Post,2017
912347580,GBR223,Blue Lagoon Channel,-14.68717,145.46565,3/1/2017,RLS,Squidle+,Post,2017
4000724,GBR224,Horseshoe Reef,-14.68708,145.44327,29/6/2010,RLS,Squidle+,Pre,2010
912347533,GBR224,Horseshoe Reef,-14.68708,145.44327,3/1/2017,RLS,Squidle+,Post,2017
912347534,GBR224,Horseshoe Reef,-14.68708,145.44327,3/1/2017,RLS,Squidle+,Post,2017
912345436,GBR231,Cobia Hole,-14.65101,145.44851,19/7/2015,RLS,Squidle+,Pre,2015
912345469,GBR231,Cobia Hole,-14.65101,145.44851,19/7/2015,RLS,Squidle+,Pre,2015
912347530,GBR231,Cobia Hole,-14.65101,145.44851,2/1/2017,RLS,Squidle+,Post,2017
912347550,GBR231,Cobia Hole,-14.65101,145.44851,2/1/2017,RLS,Squidle+,Post,2017
4000730,GBR232,Mermaid Cove north,-14.6461,145.45386,30/6/2010,RLS,Squidle+,Pre,2010
4000731,GBR232,Mermaid Cove north,-14.6461,145.45386,30/6/2010,RLS,Squidle+,Pre,2010
912347539,GBR232,Mermaid Cove north,-14.6461,145.45386,4/1/2017,RLS,Squidle+,Post,2017
912347540,GBR232,Mermaid Cove north,-14.6461,145.45386,4/1/2017,RLS,Squidle+,Post,2017
4000733,GBR234,Mermaid dropoff north,-14.64524,145.45471,1/7/2010,RLS,Squidle+,Pre,2010
912347537,GBR234,Mermaid dropoff north,-14.64524,145.45471,4/1/2017,RLS,Squidle+,Post,2017
912347538,GBR234,Mermaid dropoff north,-14.64524,145.45471,4/1/2017,RLS,Squidle+,Post,2017
912345399,GBR24,Hook Reef Passage,-19.81261,149.13292,24/6/2015,RLS,Squidle+,Pre,2015
912346355,GBR24,Hook Reef Passage,-19.81261,149.13292,11/6/2016,RLS,Squidle+,Post,2016
912346356,GBR24,Hook Reef Passage,-19.81261,149.13292,11/6/2016,RLS,Squidle+,Post,2016
912345710,GBR243,Masthead Site 3,-23.53652,151.75731,2/10/2015,RLS,Squidle+,Pre,2015
912345711,GBR243,Masthead Site 3,-23.53652,151.75731,2/10/2015,RLS,Squidle+,Pre,2015
912347132,GBR243,Masthead Site 3,-23.53652,151.75731,11/3/2017,RLS,Squidle+,Post,2017
912347133,GBR243,Masthead Site 3,-23.53652,151.75731,11/3/2017,RLS,Squidle+,Post,2017
912345716,GBR248,Erskyne Island Site 1,-23.49835,151.7747,4/10/2015,RLS,Squidle+,Pre,2015
912345717,GBR248,Erskyne Island Site 1,-23.49835,151.7747,4/10/2015,RLS,Squidle+,Pre,2015
912347120,GBR248,Erskyne Island Site 1,-23.49835,151.7747,10/3/2017,RLS,Squidle+,Post,2017
912347121,GBR248,Erskyne Island Site 1,-23.49835,151.7747,10/3/2017,RLS,Squidle+,Post,2017
912345400,GBR25,Hook Reef1,-19.81349,149.13617,24/6/2015,RLS,Squidle+,Pre,2015
912346343,GBR25,Hook Reef1,-19.81349,149.13617,11/6/2016,RLS,Squidle+,Post,2016
912346344,GBR25,Hook Reef1,-19.81349,149.13617,11/6/2016,RLS,Squidle+,Post,2016
912347762,GBR25,Hook Reef1,-19.81349,149.13617,4/2/2017,RLS,Squidle+,Post,2017
912347763,GBR25,Hook Reef1,-19.81349,149.13617,4/2/2017,RLS,Squidle+,Post,2017
